be%2:42:04::,"There was brush , and stands of pine that no grass could grow under , and places so steep that cattle would n't stop to graze .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,But there was water .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"There was an artificial_lake just out_of_sight in the first stand of trees , fed by a half dozen springs that popped_out of the ground above the hillside orchard .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Yes , there was plenty of water , too_much , and that was probably the trouble .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There were tracks of cattle all_over his six hundred and forty acres .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There seemed to be a contemptuous purpose in the way he sat there with his eyes glued to Drexel_Street and his back in_opposition to the church behind him .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Well , what did that matter when the sun was shining and there were dreams to dream about ?","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Then there was the caterer 's ad which read : "" Are you getting_married or having an affair ?","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"When a witness at court was asked if he had been kicked in the ensuing rumpus , he replied , "" No , it was in the stomach "" .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,""" I may be back "" , he explained , "" and then_again , I may_not "" .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was a short pause for reflection .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,""" Oh yes , the other day I reread some of Emerson 's English_Traits , and there was an anecdote about a group of English and Americans visiting Germany , more_than a_hundred years ago .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was a long silence .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"In them , there is usually a group of Anglo-Americans with tragicomic problems , worthy of being explored either in the novel or in the play or in comedy and satire "" .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,""" There was also Gott_strafe_Angleterre "" , Moreland reminded me , "" and Carthago_delenda_est , or if you will , Deus_strafe_Carthage .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"There is a bitter satire for a future writer in that "" .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Then there was the General kissing his wife .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,It was in_the_air .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"There had been some coconut in it , for I remember my mother 's taking a quick glance at a stringy bit of this nut on the cheek of one of them and_then putting_down her radish with a shiver .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Although the play does show a certain structural amateurishness ( there are eleven acts varying in length from twenty-five seconds to an hour and a half ) , the statement it makes concerning the ceaseless yearning and searching of youth is profound and worthy of our attention .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Ever since Bambi , and , more recently , Born_Free , there have been a_lot of books about animals , but few compare with Max_Fink 's wry , understated , charming , and immensely readable My_Friend_, the Quizzical_Salamander .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Quasimodo defines his own art as "" the search for what is not there "" .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"It is , I am reliably given to understand , the technical argot for those who engage in your particular branch of the boost ; i.e. , burglars who rob while the tenants are absent , in contrast to hot slough prowlers , those who work while the occupants are home .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Inscribed around its base is a charm in Balinese , a dialect I take it you do n't comprehend .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Still , there it is .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In it was a stone Tibetan Buddha I had picked_up in Bombay , and occasionally , to make merit , my wife and I garlanded it with flowers or laid a_few pennies in its lap .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,All musical Paris was there .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Han 's student days were at_a time when Europe was in a new intellectual ferment following the revolutions in America and in France , Germany and Italy were rising from divisive nationalisms and a strong wave of intellectual awareness was sweeping the Continent .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,Esmarch was among those who witnessed Oersted 's first demonstration of his discovery .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,And with the shutdown method there will be no argument as to who gets the choice vacation dates .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,When was the turning_point ?,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There will be losses caused by emergencies that arise while he is away at his off farm job .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Discussed below are some of the main things to look_for when you select a part-time farm .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Ahead were perilous , ice filled waters .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"On previous voyages , it had been in precisely such dangerous situations that he had failed as a leader and captain .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"To starboard was a cape a_thousand feet high , patched with ice and snow , populated by thousands of screaming sea_birds .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,To port was a point 200 feet high rising behind to a precipice of 2000 feet .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"For he seemed to sense at_once that before him was no South_Sea , but the solid bulk of the North_American continent .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,There were other shifts and pay_cuts according to the way individuals had conducted themselves .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Hughes said that he had understood the party was to be in honour of Jerry_O_'_Connor , the proprieter of a Loop gambling_house .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,A further example of the incompatible difference in personalities was when two policemen held_up a Torrio beer convoy on a West_Side street and demanded $ 300 to let it through .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Usually it is only_when they approach shallow water on the shore that they build_up to their terrifying heights .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Since the 1946 disaster there have been 15 tsunami in the Pacific , but only one was of any consequence .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Though there was an occasional good-natured chuckle about Marvin_Goulding , the Jewish officer from Chicago , singing tearfully about the ould sod , no_one really thought it was strange .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Although it was at the Battle_of_The_Little_Horn , about which more words have been written than any other battle in American history , that the 7_th_Cavalry first made its mark in history , the regiment was ten years old by then .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"It may be , of_course , that such objectives can be pursued consisently with a policy designed to overthrow Communism ; my point is that where conflicts arise they must always be resolved in_favor_of achieving the indispensable condition for a tolerant world - the absence of Soviet Communist power .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"There was the Hungarian Revolution which we praised and mourned , but did nothing about .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was the Polish Revolution which we misunderstood and then helped guide along a course favorable to Soviet interests .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was the revolution in Tibet which we pretended did not exist .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There had been an eclipse of the moon .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"In those vocational_programs organized with Smith-Hughes money , there may be a close tie between the labor_union and a local employer on_the_one_hand and the vocational teacher on the other .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"In my view , there should be a school which offers significant vocational_programs for boys within easy reach of every family in a city .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"There is much talk in theological circles about the "" Church as Mission "" and the "" Church 's Mission "" ; theologians have been stressing the fact that the Church does not exist for its own sake but as a testimony in the world for the healing of the world .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,It is all around us and our only chance now is to let it in .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,It was at my first Communion .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,But that was a long_time ago .,occur,,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Why should this be so ?,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Then suddenly there was a tremendous revulsion of popular feeling .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Such characters , with their low existence and often low morality , produce humorous effects in his novels and tales , as they did in the writing of Longstreet and Hooper and Harris , but it need not be added that he gives them far subtler and more intricate functions than they had in the earlier writers ; nor is there need to add that among them are some of the most highly individualized and most successful of his characters .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There should be a regular electrical_outlet in the shelter as power may continue in many areas .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"- If there are outside windows in the basement corner where you build a shelter , they should be shielded as shown in the Appendix , page 29 .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"On the brief were Solicitor_General_Rankin , Assistant_Attorney_General_Wilkey , Beatrice_Rosenberg and J._F._Bishop .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In his answer thereto , he advised the Board that he had made no such statement in 1956 , and asserted that his only claim to "" pioneering "" was in 1952 .",occur,,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There will of_course be times for delay and inaction .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Since April 15 , 1962 , is on Sunday your return for the calendar_year 1961 will be timely filed if it is filed on or before Monday , April 16 , 1962 .",occur,,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"If you file a Form_1040 , you should indicate in the place provided that there is an overpayment of tax and the amount you want refunded and the amount you want credited against your estimated tax .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Earlier , this woman had been so filled with a chaotic variety of introjects that at_times , when she was in her room alone , it would sound to a passerby as though there were several different persons in the room , as she would vocalize in various kinds of voice .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"is Bill 's broken a chair , dominant stress will usually be on the complement a chair .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,In I know one thing dominant stress will usually be on the complement one thing ; in one thing I know it will usually be on the predicator know .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,In I know one thing dominant stress will usually be on the complement one thing ; in one thing I know it will usually be on the predicator know .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In small-town people are very friendly dominant stress will generally be on the complement very friendly ; in the double sentence the smaller the town , the friendlier the people it will generally be on the subjects the town and the people .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In small-town people are very friendly dominant stress will generally be on the complement very friendly ; in the double sentence the smaller the town , the friendlier the people it will generally be on the subjects the town and the people .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,dominant stress will generally be on the subject a linguist ; in who 's a linguist ?,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,it will generally be on the complement a linguist .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Dominant stress is on her luggage both in that 's her luggage , where her luggage is the complement , and in there 's her luggage , where it is the subject .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"is George put the cat out , dominant stress will ordinarily be on the first complement , the cat , not the second complement out .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"is George reads the news emotionally , dominant stress may or may not be on the adjunct emotionally .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Thus in a context in which there has been discussion of snow but mention of local conditions is new , dominant stress will probably be on here in it rarely snows here , but in a context in which there has been discussion of local weather but no mention of snow , dominant stress will probably be on snows .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"Thus in a context in which there has been discussion of snow but mention of local conditions is new , dominant stress will probably be on here in it rarely snows here , but in a context in which there has been discussion of local weather but no mention of snow , dominant stress will probably be on snows .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Thus in a context in which there has been discussion of snow but mention of local conditions is new , dominant stress will probably be on here in it rarely snows here , but in a context in which there has been discussion of local weather but no mention of snow , dominant stress will probably be on snows .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In I 'll go_with George dominant stress is probably on George ; but if George has just been mentioned prominently ( and the trip to be made has been under discussion ) , what is said is probably I 'll go_with him , and dominant stress is probably on the preposition with .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"If both George and a piece of information George does not have are prominent in the context , but the idea of telling George is new , then dominant stress will probably be on tell in why not tell George ?",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"But when what is new in a particular context is also fairly obvious , there is normally only light stress or no stress at_all .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Thus in it 's incredible what that boy can eat dominant stress is likely to be on incredible , and eat will have strong stress also .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In she has_it_in_for George dominant stress will ordinarily be on in , where the notion of stored_up antipathy seems to center .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,Where there is comparison or contrast dominant stresses normally operate to center attention .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"But when to represents to consciousness in that was the moment that I came_to , and similarly in that was the moment I came_to , there is much stronger stress on to .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"When I have instructions to leave is equivalent in meaning to I have instructions that I am to leave this place , dominant stress is ordinarily on leave .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"When the same sequence is equivalent in meaning to I have instructions which I am to leave , dominant stress is ordinarily on instructions .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In the first of these sentences if by is the complement of come and Tuesday is an adjunct of time equivalent_to on Tuesday , there will be strong stress on by in the spoken_language ; but if a complement for come is implied and by Tuesday is a prepositional unit used as an adjunct , by will be unstressed or lightly stressed at_most .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In the second sentence if drinking water is a gerundial clause and without drinking water is roughly equivalent in meaning to unless I drink water , there will be stronger stress on water than on drinking ; but if drinking is a gerundial noun modifying water and without drinking_water is equivalent_to without water for drinking , there will be stronger stress on drinking than on water .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In the second sentence if drinking water is a gerundial clause and without drinking water is roughly equivalent in meaning to unless I drink water , there will be stronger stress on water than on drinking ; but if drinking is a gerundial noun modifying water and without drinking_water is equivalent_to without water for drinking , there will be stronger stress on drinking than on water .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,This may be because the Athabascan divergence began earlier ; or again because the Athabascan languages spread over a very_much larger territory ( including three wholly separated areas ) ; or both .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,""" That 's a long while "" , said Angie .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"I tell you , I know how it is with you , my friend , I sympathize , and I 'll make it a special point - a special favor - get_in_touch , and get some stuff just for you .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Then on Monday morning - or it might have to be Tuesday - get_up and leave just the usual time , and last thing , put the money in an envelope under the old_woman 's purse there in the drawer .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,It was going_to be another hot day ; already the thermometer stood close_to ninety .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Yes , well , it 's a pity to spoil your girlish figure - which all those kittens would do anyway - but I think when you 've raised these we 'll just have the vet fix it so there won n't be any more .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,She had lost a bottle of opium - but that was on the trip from New_Orleans .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,She began to doubt whether there had been in_fact a lethal_dose of opium in the cup .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"And in_all_likelihood , by now , there was more than one person in the house who knew the terms of her marriage_contract .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Tom_Brannon had caught_up_with the outfit shortly after the Maguires joined it , which had been at midday .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"He was in earnest conversation with her father and the old vaquero , Luis_Hernandez .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was to be no gunplay .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"With him were Hank_Maguire , Luis_Hernandez , and Luis 's son Pedro .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Glowering looks met them in the bar , but there was no attempt to halt them .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"an Ah coudn ansuh him an so Ah said ' Aw_right , Ah gay-ess , an his fathuh did n uttuh one wohd an aftuh Huhmun was gone , the majuh laughed an tole me thet he an the bawh had been hevin an occasional drink t_'_gethuh f ' ovuh a yeah , onleh an occasional one , but just the same it was behahn mah back , an Ah doa n think thet 's nahce at_all , d ' you "" ?",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"I did n't get a good look at him at_all , his back was to me , and I was so scared .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,""" They knew I was a good sharecrop_farmer back in Carolina , but out West was a chance to build a real farm of_our_own .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,They thought it would be a chance for you to make a life out where nobody will be thought any better than the next except for just what 's inside of them .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Then the darkness thinned , and there was light again , and_then bright sunlight .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,""" There 's the one who 's lucky "" ! the girl murmured harshly .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was a tap at the door and Oliver entered with the word that Heiser wished to see the Captain .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"One did one 's best and if fortune smiled , there was a reward .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Here was another human who understood the stupidity of quarreling with the inevitable .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"This was a training_ship and the training would continue , but there was an element of frightful absurdity here which Alexander recognized .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"I think I was what you might call a convivial man , and yet it was when I was alone in my studio , doing my work , that I really felt alive .",,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,From the time he had been at college he had achieved a certain tranquility and composure by accepting the fact that there were certain things he could never know .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Maybe the answer was in his eyes .,,,,,,,be%2:42:05:: : occupy a certain position or area; be somewhere,,,,,,,,,,,,,,
be%2:42:04::,"In the Riverside dugout Frankie_Ricco , shortstop , whispered into Phil 's ear : "" There 's gonna be a fight "" .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There was much shouting and screaming .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Now it became increasingly apparent that there were to be no dogs in the picture .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,He said he was the lonely type and working in a cellar you saw funny things coming out of the cracks in the wall if they was n't nobody with you .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"The general , remarkably courteous , explanation has left basic positions unchanged , but there has been no explosion in the council .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,Mr._Hawksley said he believed there are a_number_of qualified city residents who would be willing to take the full-time CD job .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,There is a tangible feeling in_the_air of revulsion toward politics .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"There are a_number_of ways this could happen , the churchmen pointed_out , and here is an example :","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,And there has been no effort since the election to pull it back together .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,""" I 'd just turned_on the ignition when there was a big flash and I was_lying on the driveway "" , he said .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,The military also had demanded pledges that there would be no changes in the laws passed by the junta and no leaders of the Menderes regime now in prison would be pardoned .,"be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Dr._Melvin_W._Barnes , superintendent , said he thought the schools were waiting for some leadership , perhaps on the national level , to make sure that whatever steps of planning they took would "" be more fruitful "" , and that he had found that other school districts were not as far along in their planning as this district .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
be%2:42:04::,"Dr._Barnes said that there seemed to be feeling that evacuation plans , even for a high_school where there were lots_of cars "" might not be realistic and would not work "" .","be%2:42:03:: : have the quality of being; (copula, used with an adjective or a predicate noun)",,,,,,,,,,,,,,,,,,,,
